transcriptId,jobId,L3 Intents,L1 Cluster,L2 Clusters,transcript_complexity,Complexity (score out of 10),Complexity Bucket,Complexity_level_bucket,AHT (mins),Aht_bucket,Proposed_for_Automation,Proposed_of_automation,Proposed_,resolution,resolutionDescription,transcriptId.1,clusteringOutput,addedOn,L1 Clusters
695812dcc0cbb5cf7ac67691,CXJ-927,installationScheduled,newSystemRequest,systemUpgradeRequest,6.1,2.45,Low,1. Low Complexity,8,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,The agent scheduled a technician to install the alarm system at the customer's new place.,ADT-00127,"[{'closest_other_cluster_name': 'serviceInstallation', 'cluster': 30, 'embedding_input': ""newSystemRequest:New system request refers to the customer's desire to have a new security system installed at their location."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 29, 'distance_to_other_cluster': 0.3438, 'umap_embedding': 'ComingSoon'}]",1767379676,Installation & Upgrades
695812dcc0cbb5cf7ac67692,CXJ-927,moveOrderStarted,newSystemRequest,systemUpgradeRequest,6.5,2.45,Low,1. Low Complexity,5,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,technicianScheduled,The agent scheduled a technician appointment for the new house on the 23rd.,ADT-00168,"[{'closest_other_cluster_name': 'serviceInstallation', 'cluster': 30, 'embedding_input': ""newSystemRequest:New system request refers to the customer's desire to have a new security system installed at their new residence."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 29, 'distance_to_other_cluster': 0.3438, 'umap_embedding': 'ComingSoon'}]",1767379676,Installation & Upgrades
695812dcc0cbb5cf7ac67693,CXJ-927,serviceTransfer,contractRenewal,contractManagement,7.7,6.4,Medium,2. Medium Complexity,10,2. Medium AHT,No,0,Volume - Rest,moveOrderStarted,Agent initiated the move order and will send confirmation email with technician's arrival window.,ADT-00024,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractRenewal:Contract renewal refers to the process of extending or initiating a new agreement term for continued service.', 'prob_cluster_belonging': 0.3848465708270558, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67694,CXJ-927,feeCancellation,serviceRequirement,contractManagement,7.7,6.4,Medium,2. Medium Complexity,10,2. Medium AHT,No,0,Volume - Rest,discountOffer,Agent offered a different discount to the customer as an alternative solution.,ADT-00054,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': ""serviceRequirement:Service requirement refers to the mandatory conditions or components needed to maintain a service's functionality and compliance."", 'prob_cluster_belonging': 0.5203005472227096, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67695,CXJ-927,serviceRetention,contractRequirement,contractManagement,7.9,6.4,Medium,2. Medium Complexity,2,1. Low AHT,No,0,Volume - Rest,creditOffer,Agent offered a one-time $20 credit to the customer.,ADT-00069,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractRequirement:Contract requirement refers to the mandatory conditions or stipulations that must be adhered to as part of a service agreement.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67696,CXJ-927,quoteProvided,contractRequirement,contractManagement,8.2,6.4,Medium,2. Medium Complexity,3,1. Low AHT,No,0,Volume - Rest,quoteSent,Agent provided a price quote for the requested system and discussed contract options.,ADT-00088,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractRequirement:Contract requirement refers to the necessity of agreeing to a specified term length for a service or product.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67697,CXJ-927,moveOrderStarted,contractCarryover,contractManagement,8.1,6.4,Medium,2. Medium Complexity,6,1. Low AHT,No,0,Volume - Rest,technicianScheduled,The technician is scheduled to visit the new home on the 16th in the morning.,ADT-00114,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractCarryover:Contract carryover refers to the transfer of the remaining time of an existing contract to a new location without requiring a new commitment.', 'prob_cluster_belonging': 0.3848465708270558, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67698,CXJ-927,serviceTermination,contractRequirement,contractManagement,8.0,6.4,Medium,2. Medium Complexity,9,2. Medium AHT,No,0,Volume - Rest,noResolution,The agent was unable to provide a resolution to the customer's request to cancel the service.,ADT-00126,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractRequirement:Contract requirement refers to the obligations and terms that must be fulfilled as part of an agreement between parties.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac67699,CXJ-927,accountClosure,contractCompletion,contractManagement,7.9,6.4,Medium,2. Medium Complexity,9,2. Medium AHT,No,0,Volume - Rest,serviceTerminated,The agent scheduled the termination of the service for the end of the current billing cycle.,ADT-00141,"[{'closest_other_cluster_name': 'serviceFeeRemoval', 'cluster': 15, 'embedding_input': 'contractCompletion:Contract completion refers to the fulfillment of the agreed-upon term length of a service contract, after which the customer is no longer obligated to continue the service.', 'prob_cluster_belonging': 0.4369158523696285, 'closest_other_cluster': 31, 'distance_to_other_cluster': 0.5145, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac6769a,CXJ-927,serviceComparison,priceInquiry,pricingDetails,6.6,2.77,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,emailQuote,Agent sends an equipment breakdown and pricing details via email.,ADT-00027,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 26, 'embedding_input': 'priceInquiry:Price inquiry refers to the act of asking for information about the cost of a product or service.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.1833, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac6769b,CXJ-927,quoteRequest,priceInquiry,pricingDetails,6.6,2.77,Low,1. Low Complexity,16,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,quoteProvided,Agent provided a quote for the security system including equipment and monthly plan costs.,ADT-00029,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 26, 'embedding_input': 'priceInquiry:Price inquiry refers to the act of asking for the cost or pricing details of a product or service.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.1833, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac6769c,CXJ-927,planComparison,pricingInquiry,pricingDetails,6.3,2.77,Low,1. Low Complexity,10,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,transferToBlueTeam,Agent transferred the customer to the Blue team for DIY system setup.,ADT-00152,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 26, 'embedding_input': ""pricingInquiry:Pricing inquiry refers to a customer's request for clarification or information about the cost of a product or service."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.1833, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac676a4,CXJ-927,billingAdjustment,loyaltyCredit,loyaltyCredit,6.5,3.54,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,creditApplied,Agent applied a $5 loyalty credit per month for the next 6 months.,ADT-00131,"[{'closest_other_cluster_name': 'discountEligibility', 'cluster': 4, 'embedding_input': ""loyaltyCredit:Loyalty credit refers to a discount or credit applied to a customer's account as a reward for their continued patronage."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 27, 'distance_to_other_cluster': 0.5681, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676a5,CXJ-927,rateUpdated,loyaltyCredit,loyaltyCredit,6.7,3.54,Low,1. Low Complexity,14,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,discountApplied,A permanent $10 monthly discount was applied to the customer's account.,ADT-00170,"[{'closest_other_cluster_name': 'discountEligibility', 'cluster': 4, 'embedding_input': 'loyaltyCredit:Loyalty credit refers to a discount or benefit given to long-term customers as a reward for their continued patronage.', 'prob_cluster_belonging': 0.7353667865871368, 'closest_other_cluster': 27, 'distance_to_other_cluster': 0.5681, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676a6,CXJ-927,billingClarified,loyaltyCredit,loyaltyCredit,7.1,3.54,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,discountApplied,A $15 loyalty credit was applied to the customer's monthly bill for the next 12 months.,ADT-00186,"[{'closest_other_cluster_name': 'discountEligibility', 'cluster': 4, 'embedding_input': ""loaltyCredit:Loyalty credit refers to a discount or credit applied to a customer's account as a reward for their long-term commitment and perfect payment history."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 27, 'distance_to_other_cluster': 0.5681, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676a7,CXJ-927,billReduction,serviceRemoval,serviceFeeRemoval,9.3,10.0,High,3. High Complexity,5,1. Low AHT,No,0,Volume - Rest,planUpdated,The agent updated the customer's plan to remove unnecessary services and reduce the monthly bill.,ADT-00032,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': ""serviceRemoval:Service removal refers to the process of eliminating specific services or features from a customer's plan to reduce costs."", 'prob_cluster_belonging': 0.6448987241170748, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676a8,CXJ-927,feeDispute,regulatoryFee,serviceFeeRemoval,9.3,10.0,High,3. High Complexity,7,2. Medium AHT,No,0,Volume - Rest,feeNonNegotiable,Agent confirmed the regulatory fee is non-negotiable and cannot be removed.,ADT-00038,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'regulatoryFee:Regulatory fee refers to a mandatory charge imposed to cover government and regulatory cost adjustments.', 'prob_cluster_belonging': 0.29853709479780666, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676a9,CXJ-927,billingCorrection,serviceRemoval,serviceFeeRemoval,9.4,10.0,High,3. High Complexity,14,3. High AHT,No,0,Volume - Rest,creditIssued,The agent issued a credit for the incorrect charges on the customer's bill.,ADT-00039,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'serviceRemoval:Service removal refers to the process of discontinuing a specific service that was incorrectly added or no longer needed.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676aa,CXJ-927,accountClosure,serviceRemoval,serviceFeeRemoval,9.3,10.0,High,3. High Complexity,16,3. High AHT,No,0,Volume - Rest,accountClosed,The agent confirmed the account will be closed on the specified date.,ADT-00043,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'serviceRemoval:Service removal refers to the process of discontinuing or terminating a service that is no longer needed or wanted.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ab,CXJ-927,lightingAddition,installationFee,serviceFeeRemoval,9.4,10.0,High,3. High Complexity,12,2. Medium AHT,No,0,Volume - Rest,technicianScheduled,A technician has been scheduled to install the smart LED floodlights next Tuesday.,ADT-00048,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'installationFee:Installation fee refers to the cost associated with setting up new hardware or services by a professional technician.', 'prob_cluster_belonging': 0.29853709479780666, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ac,CXJ-927,planUpdate,serviceRemoval,serviceFeeRemoval,9.5,10.0,High,3. High Complexity,5,1. Low AHT,No,0,Volume - Rest,accountUpdated,The agent updated the customer's account to remove the outdoor camera monitoring service.,ADT-00066,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': ""serviceRemoval:Service removal refers to the process of discontinuing a specific service or feature from a customer's plan."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ad,CXJ-927,serviceRemoval,healthServiceRemoval,serviceFeeRemoval,9.2,10.0,High,3. High Complexity,15,3. High AHT,No,0,Volume - Rest,serviceTerminated,The agent confirmed the termination of the medical monitoring service effective at midnight.,ADT-00067,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': ""healthServiceRemoval:Health service removal refers to the discontinuation of a health-related service, such as medical alert button monitoring, from a customer's plan."", 'prob_cluster_belonging': 0.33971589016870785, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676ae,CXJ-927,billingAdjustment,serviceDisconnection,serviceFeeRemoval,9.4,10.0,High,3. High Complexity,13,3. High AHT,No,0,Volume - Rest,creditApplied,A $45 credit was applied to the customer's account for the monitoring charge during the disconnection period.,ADT-00094,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'serviceDisconnection:Service disconnection refers to the temporary or permanent interruption of a service, often due to external factors such as renovations or technical issues.', 'prob_cluster_belonging': 0.3148194222353956, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676af,CXJ-927,chargeRemoval,serviceDisconnection,serviceFeeRemoval,9.2,10.0,High,3. High Complexity,13,3. High AHT,No,0,Volume - Rest,creditIssued,The agent issued a $9.99 credit to the customer's account for the disputed charge.,ADT-00095,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': ""serviceDisconnection:Service disconnection refers to the termination or removal of a specific service from a customer's account."", 'prob_cluster_belonging': 0.34865240749293397, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676b0,CXJ-927,billingCorrection,serviceFeeRemoval,serviceFeeRemoval,9.4,10.0,High,3. High Complexity,5,1. Low AHT,No,0,Volume - Rest,creditIssued,Agent issued a credit to cover the overcharges for the past three years.,ADT-00103,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': 'serviceFeeRemoval:Service fee removal refers to the process of eliminating charges for a service that is no longer being used or required.', 'prob_cluster_belonging': 0.34975511270570064, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676b1,CXJ-927,feeDispute,serviceTechnicianFee,serviceFeeRemoval,9.5,10.0,High,3. High Complexity,7,2. Medium AHT,No,0,Volume - Rest,feeWaived,Agent waived the full $99 service technician fee as a one-time courtesy.,ADT-00104,"[{'closest_other_cluster_name': 'unusedServices', 'cluster': 31, 'embedding_input': ""serviceTechnicianFee:Service technician fee refers to the charge incurred for a technician's visit to perform repairs or maintenance."", 'prob_cluster_belonging': 0.3017092705282015, 'closest_other_cluster': 7, 'distance_to_other_cluster': 0.4412, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676b2,CXJ-927,rateReduction,competitorOffer,competitiveAnalysis,6.0,1.63,Low,1. Low Complexity,12,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,rateUpdated,"The agent updated the customer's rate to $29.99, locked for the next 24 months.",ADT-00033,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 24, 'embedding_input': 'competitorOffer:Competitor offer refers to a promotional deal or pricing provided by a competing company to attract customers.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.5245, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac676b3,CXJ-927,accountClosure,competitorOffer,competitiveAnalysis,6.1,1.63,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,serviceTerminated,The agent confirmed the termination of the service on the 30th of the month.,ADT-00099,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 24, 'embedding_input': 'competitorOffer:Competitor offer refers to a situation where a customer decides to switch to a different service provider due to a more attractive offer from the competitor.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.5245, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac676b4,CXJ-927,rateUpdated,competitivePricing,competitiveAnalysis,,1.63,Low,1. Low Complexity,16,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,discountApplied,A $15 monthly discount was applied to the customer's bill for the next 12 months.,ADT-00136,"[{'closest_other_cluster_name': 'pricingInquiry', 'cluster': 24, 'embedding_input': ""competitivePricing:Competitive pricing refers to adjusting the cost of a service to match or be more favorable compared to competitors' offerings."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 25, 'distance_to_other_cluster': 0.5245, 'umap_embedding': 'ComingSoon'}]",1767379676,Pricing & Discounts
695812dcc0cbb5cf7ac676b5,CXJ-927,billReduction,budgetConstraint,financialLimitations,7.0,3.84,Low,1. Low Complexity,14,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,paymentDeferralOffer,Agent offered to defer one month's payment to the end of the contract.,ADT-00034,"[{'closest_other_cluster_name': 'contractManagement', 'cluster': 2, 'embedding_input': ""budgetConstraint:Budget constraint refers to the limitation of financial resources that affects a customer's ability to afford services or products."", 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 15, 'distance_to_other_cluster': 0.6008, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676b6,CXJ-927,serviceRemoval,budgetConstraint,financialLimitations,,3.84,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,planUpdated,The agent updated the customer's plan to remove the video recording service.,ADT-00053,"[{'closest_other_cluster_name': 'contractManagement', 'cluster': 2, 'embedding_input': 'budgetConstraint:Budget constraint refers to the need to reduce expenses due to financial considerations.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 15, 'distance_to_other_cluster': 0.6008, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676b7,CXJ-927,planUpdated,retirementImpact,financialLimitations,7.1,3.84,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,planChangeProcessed,The agent processed the plan change to reduce the customer's monthly bill.,ADT-00137,"[{'closest_other_cluster_name': 'contractManagement', 'cluster': 2, 'embedding_input': 'retirementImpact:Retirement impact refers to the changes in financial planning and expenses due to retirement, often leading to adjustments in services or plans.', 'prob_cluster_belonging': 0.3988386076079441, 'closest_other_cluster': 15, 'distance_to_other_cluster': 0.6008, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676b8,CXJ-927,serviceTermination,apartmentRestriction,financialLimitations,6.7,3.84,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,noResolution,The agent did not provide a resolution to the customer's request to cancel the service.,ADT-00142,"[{'closest_other_cluster_name': 'contractManagement', 'cluster': 2, 'embedding_input': 'apartmentRestriction:Apartment restriction refers to limitations or conditions imposed by an apartment complex that affect the use or continuation of external services.', 'prob_cluster_belonging': 0.4127175265203777, 'closest_other_cluster': 15, 'distance_to_other_cluster': 0.6008, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676b9,CXJ-927,planChange,budgetConstraint,financialLimitations,6.9,3.84,Low,1. Low Complexity,8,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,planUpdated,Agent updated the customer's plan to reduce the monthly bill by $19.,ADT-00187,"[{'closest_other_cluster_name': 'contractManagement', 'cluster': 2, 'embedding_input': 'budgetConstraint:Budget constraint refers to the limitation of financial resources that restricts the amount a customer can spend on services.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 15, 'distance_to_other_cluster': 0.6008, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676ba,CXJ-927,billingPromotion,hardshipCredit,financialAssistance,5.9,1.25,Low,1. Low Complexity,8,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,creditApplied,The agent applied a hardship credit to reduce the customer's bill for three months.,ADT-00035,"[{'closest_other_cluster_name': 'financialLimitations', 'cluster': 1, 'embedding_input': 'hardshipCredit:Hardship credit refers to a temporary financial relief offered to customers facing economic difficulties, typically involving a discount or reduced rate for a specified period.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 2, 'distance_to_other_cluster': 0.6502, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676bb,CXJ-927,appointmentRescheduled,vehicleBreakdown,financialAssistance,5.9,1.25,Low,1. Low Complexity,7,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,supervisorScheduled,A supervisor is scheduled to visit the customer's house first thing tomorrow at 8 AM.,ADT-00075,"[{'closest_other_cluster_name': 'financialLimitations', 'cluster': 1, 'embedding_input': 'vehicleBreakdown:Vehicle breakdown refers to the failure of a vehicle to operate, causing delays or missed appointments.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 2, 'distance_to_other_cluster': 0.6502, 'umap_embedding': 'ComingSoon'}]",1767379676,Other
695812dcc0cbb5cf7ac676bc,CXJ-927,billingIssue,duplicateCharge,billingDiscrepancies,7.2,3.74,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,refundIssued,The agent issued an immediate refund for the duplicate charge of $54.99.,ADT-00037,"[{'closest_other_cluster_name': 'paymentIssues', 'cluster': 19, 'embedding_input': 'duplicateCharge:Duplicate charge refers to an error where a customer is billed multiple times for the same transaction.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 23, 'distance_to_other_cluster': 0.5922, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676bd,CXJ-927,refundRequest,doubleBillingError,billingDiscrepancies,6.9,3.74,Low,1. Low Complexity,13,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,refundProcessed,The agent processed a refund for the second $100 deposit due to the double billing error.,ADT-00065,"[{'closest_other_cluster_name': 'paymentIssues', 'cluster': 19, 'embedding_input': 'doubleBillingError:Double billing error refers to a situation where a customer is charged twice for the same service or product due to a system or user mistake.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 23, 'distance_to_other_cluster': 0.5922, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676be,CXJ-927,duplicateCharge,duplicateAccount,billingDiscrepancies,6.6,3.74,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,creditIssued,Agent issued a $270 credit to the customer's main account.,ADT-00107,"[{'closest_other_cluster_name': 'paymentIssues', 'cluster': 19, 'embedding_input': 'duplicateAccount:Duplicate account refers to the situation where two accounts are created for the same service or entity, leading to double billing.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 23, 'distance_to_other_cluster': 0.5922, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676bf,CXJ-927,serviceRemoval,unauthorizedCharge,billingDiscrepancies,6.8,3.74,Low,1. Low Complexity,4,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,creditIssued,Agent issued a $19.98 credit to cover the unauthorized charges for the last two months.,ADT-00140,"[{'closest_other_cluster_name': 'paymentIssues', 'cluster': 19, 'embedding_input': ""unauthorizedCharge:Unauthorized charge refers to a fee applied to a customer's account without their consent or knowledge."", 'prob_cluster_belonging': 0.9300903291556101, 'closest_other_cluster': 23, 'distance_to_other_cluster': 0.5922, 'umap_embedding': 'ComingSoon'}]",1767379676,"Billing, Refunds & Credits"
695812dcc0cbb5cf7ac676c0,CXJ-927,serviceTermination,assistedLivingMove,residentialRelocation,6.8,3.41,Low,1. Low Complexity,11,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,serviceScheduled,Service termination scheduled for the move-out date without equipment return.,ADT-00041,"[{'closest_other_cluster_name': 'internationalRelocation', 'cluster': 12, 'embedding_input': 'assistedLivingMove:Assisted living move refers to the transition of an individual from their home to a facility that provides care and assistance for daily living activities.', 'prob_cluster_belonging': 0.8832623482556341, 'closest_other_cluster': 11, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c1,CXJ-927,installationScheduled,newHomeMove,residentialRelocation,6.7,3.41,Low,1. Low Complexity,9,2. Medium AHT,Yes,1,Volume - Potential Transformation Opportunity,installationReserved,The agent reserved an installation slot for the customer on Saturday morning.,ADT-00190,"[{'closest_other_cluster_name': 'internationalRelocation', 'cluster': 12, 'embedding_input': 'newHomeMove:New home move refers to the process of relocating to a new residence, often involving setup of new services and utilities.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 11, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c2,CXJ-927,serviceTermination,nursingHomeMove,residentialRelocation,6.7,3.41,Low,1. Low Complexity,17,3. High AHT,Yes,1,Volume - Potential Transformation Opportunity,contractWaived,The agent waived the remaining time on the contract due to the customer's move to a medical facility.,ADT-00192,"[{'closest_other_cluster_name': 'internationalRelocation', 'cluster': 12, 'embedding_input': 'nursingHomeMove:Nursing home move refers to the transition of an individual from their residence to a nursing home facility, often requiring changes in service arrangements.', 'prob_cluster_belonging': 1.0, 'closest_other_cluster': 11, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
695812dcc0cbb5cf7ac676c3,CXJ-927,serviceTransfer,newHomeMove,residentialRelocation,6.8,3.41,Low,1. Low Complexity,2,1. Low AHT,Yes,1,Volume - Potential Transformation Opportunity,installationScheduled,The agent scheduled the installation of new equipment at the customer's new home.,ADT-00197,"[{'closest_other_cluster_name': 'internationalRelocation', 'cluster': 12, 'embedding_input': 'newHomeMove:New home move refers to the process of relocating ADT services to a new residence, ensuring continuity of security coverage.', 'prob_cluster_belonging': 0.9411716543027897, 'closest_other_cluster': 11, 'distance_to_other_cluster': 0.5219, 'umap_embedding': 'ComingSoon'}]",1767379676,Relocation & Coverage
